x,y,z 
19399.47,76749.544,470.0
19399.47,77247.939,472.0
19399.47,77746.243,470.0
19399.47,78244.638,469.0
19399.47,78743.033,466.0
19399.47,79241.428,467.0
19399.47,79739.731,469.0
19399.47,80238.126,469.0
19399.47,80736.52,465.0
19399.47,81234.915,466.0
19399.47,81733.218,466.0
19399.47,82231.613,464.0
19399.47,82730.007,463.0
19399.47,83228.31,464.0
19399.47,83726.704,458.0
19399.47,84225.098,461.0
19399.47,84723.493,459.0
19399.47,85221.795,459.0
19399.47,85720.189,459.0
19399.47,86218.583,461.0
19399.47,86716.977,459.0
19399.47,87215.28,459.0
19399.47,87713.673,458.0
19399.47,88212.067,458.0
19399.47,88710.461,460.0
19399.47,89208.763,456.0
19399.47,89707.157,457.0
19399.47,90205.55,457.0
19399.47,90703.852,456.0
19399.47,91202.245,456.0
19399.47,91700.639,453.0
19399.47,92199.032,453.0
19399.47,92697.334,456.0
19399.47,93195.727,454.0
19399.47,93694.12,457.0
19399.47,94192.513,454.0
19399.47,94690.814,455.0
19399.47,95189.207,453.0
19399.47,95687.599,452.0
19399.47,96185.992,452.0
19399.47,96684.293,455.0
19399.47,97182.686,448.0
19896.816,0.0,1403.0
19896.816,498.399,1423.0
19896.816,996.707,1421.0
19896.816,1495.107,1411.0
19896.816,1993.506,1388.0
19896.816,2491.906,1370.0
19896.816,2990.214,1316.0
19896.816,3488.613,1291.0
19896.816,3987.013,1276.0
19896.816,4485.412,1265.0
19896.816,4983.72,1256.0
19896.816,5482.12,1239.0
19896.816,5980.519,1221.0
19896.816,6478.919,1206.0
19896.816,6977.227,1200.0
19896.816,7475.626,1188.0
19896.816,7974.025,1179.0
19896.816,8472.333,1169.0
19896.816,8970.733,1162.0
19896.816,9469.132,1151.0
19896.816,9967.532,1142.0
19896.816,10465.839,1136.0
19896.816,10964.239,1128.0
19896.816,11462.638,1144.0
19896.816,11961.038,1150.0
19896.816,12459.346,1124.0
19896.816,12957.745,1107.0
19896.816,13456.144,1092.0
19896.816,13954.544,1056.0
19896.816,14452.851,1044.0
19896.816,14951.251,1020.0
19896.816,15449.65,943.0
19896.816,15947.958,940.0
19896.816,16446.357,945.0
19896.816,16944.756,893.0
19896.816,17443.156,832.0
19896.816,17941.463,803.0
19896.816,18439.863,777.0
19896.816,18938.262,728.0
19896.816,19436.661,719.0
19896.816,19934.969,698.0
19896.816,20433.368,684.0
19896.816,20931.767,675.0
19896.816,21430.166,664.0
19896.816,21928.474,658.0
19896.816,22426.873,649.0
19896.816,22925.272,648.0
19896.816,23423.58,640.0
19896.816,23921.979,634.0
19896.816,24420.378,626.0
19896.816,24918.777,627.0
19896.816,25417.084,619.0
19896.816,25915.483,613.0
19896.816,26413.882,608.0
19896.816,26912.281,603.0
19896.816,27410.589,595.0
19896.816,27908.988,589.0
19896.816,28407.386,588.0
19896.816,28905.785,578.0
19896.816,29404.093,576.0
19896.816,29902.491,571.0
19896.816,30400.89,569.0
19896.816,30899.198,562.0
19896.816,31397.596,561.0
19896.816,31895.995,555.0
19896.816,32394.394,549.0
19896.816,32892.701,551.0
19896.816,33391.1,552.0
19896.816,33889.498,548.0
19896.816,34387.897,542.0
19896.816,34886.204,539.0
19896.816,35384.603,532.0
19896.816,35883.001,528.0
19896.816,36381.4,523.0
19896.816,36879.707,528.0
19896.816,37378.105,537.0
19896.816,37876.503,553.0
19896.816,38374.81,578.0
19896.816,38873.209,612.0
19896.816,39371.607,643.0
19896.816,39870.005,655.0
19896.816,40368.312,666.0
19896.816,40866.71,660.0
19896.816,41365.109,652.0
19896.816,41863.507,615.0
19896.816,42361.813,598.0
19896.816,42860.212,590.0
19896.816,43358.61,585.0
19896.816,43857.008,576.0
19896.816,44355.314,581.0
19896.816,44853.712,590.0
19896.816,45352.11,578.0
19896.816,45850.417,563.0
19896.816,46348.815,547.0
19896.816,46847.213,528.0
19896.816,47345.61,523.0
19896.816,47843.917,522.0
19896.816,48342.314,518.0
19896.816,48840.712,516.0
19896.816,49339.11,515.0
19896.816,49837.416,511.0
19896.816,50335.814,509.0
19896.816,50834.211,509.0
19896.816,51332.609,508.0
19896.816,51830.915,509.0
19896.816,52329.312,508.0
19896.816,52827.71,509.0
19896.816,53326.016,504.0
19896.816,53824.413,498.0
19896.816,54322.81,496.0
19896.816,54821.207,496.0
19896.816,55319.513,494.0
19896.816,55817.91,491.0
19896.816,56316.308,493.0
19896.816,56814.705,492.0
19896.816,57313.01,488.0
19896.816,57811.407,489.0
19896.816,58309.804,487.0
19896.816,58808.201,485.0
19896.816,59306.507,486.0
19896.816,59804.903,486.0
19896.816,60303.3,483.0
19896.816,60801.606,484.0
19896.816,61300.002,482.0
19896.816,61798.399,479.0
19896.816,62296.796,479.0
19896.816,62795.101,479.0
19896.816,63293.497,478.0
19896.816,63791.894,478.0
19896.816,64290.29,478.0
19896.816,64788.595,476.0
19896.816,65286.991,476.0
19896.816,65785.388,475.0
19896.816,66283.784,477.0
19896.816,66782.089,475.0
19896.816,67280.485,474.0
19896.816,67778.881,476.0
19896.816,68277.185,474.0
19896.816,68775.581,473.0
19896.816,69273.977,473.0
19896.816,69772.373,473.0
19896.816,70270.678,475.0
19896.816,70769.073,472.0
19896.816,71267.469,474.0
19896.816,71765.865,471.0
19896.816,72264.169,473.0
19896.816,72762.565,474.0
19896.816,73260.96,471.0
19896.816,73759.356,471.0
19896.816,74257.659,472.0
19896.816,74756.055,472.0
19896.816,75254.45,472.0
19896.816,75752.754,474.0
19896.816,76251.149,474.0
19896.816,76749.544,474.0
19896.816,77247.939,471.0
19896.816,77746.243,473.0
19896.816,78244.638,469.0
19896.816,78743.033,472.0
19896.816,79241.428,469.0
19896.816,79739.731,470.0
19896.816,80238.126,473.0
19896.816,80736.52,468.0
19896.816,81234.915,468.0
19896.816,81733.218,466.0
19896.816,82231.613,466.0
19896.816,82730.007,463.0
19896.816,83228.31,464.0
19896.816,83726.704,461.0
19896.816,84225.098,463.0
19896.816,84723.493,460.0
19896.816,85221.795,460.0
19896.816,85720.189,461.0
19896.816,86218.583,457.0
19896.816,86716.977,459.0
19896.816,87215.28,460.0
19896.816,87713.673,460.0
19896.816,88212.067,459.0
19896.816,88710.461,457.0
19896.816,89208.763,457.0
19896.816,89707.157,458.0
19896.816,90205.55,458.0
19896.816,90703.852,455.0
19896.816,91202.245,455.0
19896.816,91700.639,456.0
19896.816,92199.032,456.0
19896.816,92697.334,455.0
19896.816,93195.727,458.0
19896.816,93694.12,456.0
19896.816,94192.513,455.0
19896.816,94690.814,454.0
19896.816,95189.207,451.0
19896.816,95687.599,453.0
19896.816,96185.992,452.0
19896.816,96684.293,449.0
19896.816,97182.686,452.0
20394.273,0.0,1395.0
20394.273,498.399,1412.0
20394.273,996.707,1438.0
20394.273,1495.107,1366.0
20394.273,1993.506,1329.0
20394.273,2491.906,1315.0
20394.273,2990.214,1297.0
20394.273,3488.613,1278.0
20394.273,3987.013,1261.0
20394.273,4485.412,1252.0
20394.273,4983.72,1253.0
20394.273,5482.12,1239.0
20394.273,5980.519,1218.0
20394.273,6478.919,1205.0
20394.273,6977.227,1189.0
20394.273,7475.626,1180.0
20394.273,7974.025,1172.0
20394.273,8472.333,1167.0
20394.273,8970.733,1154.0
20394.273,9469.132,1147.0
20394.273,9967.532,1140.0
20394.273,10465.839,1136.0
20394.273,10964.239,1123.0
20394.273,11462.638,1136.0
20394.273,11961.038,1122.0
20394.273,12459.346,1111.0
20394.273,12957.745,1102.0
20394.273,13456.144,1090.0
20394.273,13954.544,1125.0
20394.273,14452.851,1072.0
20394.273,14951.251,1043.0
20394.273,15449.65,1021.0
20394.273,15947.958,956.0
20394.273,16446.357,861.0
20394.273,16944.756,885.0
20394.273,17443.156,837.0
20394.273,17941.463,788.0
20394.273,18439.863,764.0
20394.273,18938.262,738.0
20394.273,19436.661,712.0
20394.273,19934.969,699.0
20394.273,20433.368,686.0
20394.273,20931.767,677.0
20394.273,21430.166,665.0
20394.273,21928.474,656.0
20394.273,22426.873,648.0
20394.273,22925.272,641.0
20394.273,23423.58,638.0
20394.273,23921.979,632.0
20394.273,24420.378,627.0
20394.273,24918.777,621.0
20394.273,25417.084,618.0
20394.273,25915.483,611.0
20394.273,26413.882,603.0
20394.273,26912.281,599.0
20394.273,27410.589,594.0
20394.273,27908.988,591.0
20394.273,28407.386,583.0
20394.273,28905.785,581.0
20394.273,29404.093,574.0
20394.273,29902.491,570.0
20394.273,30400.89,566.0
20394.273,30899.198,561.0
20394.273,31397.596,558.0
20394.273,31895.995,551.0
20394.273,32394.394,550.0
20394.273,32892.701,543.0
20394.273,33391.1,547.0
20394.273,33889.498,545.0
20394.273,34387.897,542.0
20394.273,34886.204,541.0
20394.273,35384.603,535.0
20394.273,35883.001,529.0
20394.273,36381.4,525.0
20394.273,36879.707,527.0
20394.273,37378.105,531.0
20394.273,37876.503,558.0
20394.273,38374.81,597.0
20394.273,38873.209,642.0
20394.273,39371.607,662.0
20394.273,39870.005,669.0
20394.273,40368.312,676.0
20394.273,40866.71,676.0
20394.273,41365.109,657.0
20394.273,41863.507,619.0
20394.273,42361.813,602.0
20394.273,42860.212,592.0
20394.273,43358.61,577.0
20394.273,43857.008,573.0
20394.273,44355.314,568.0
20394.273,44853.712,570.0
20394.273,45352.11,576.0
20394.273,45850.417,576.0
20394.273,46348.815,556.0
20394.273,46847.213,534.0
20394.273,47345.61,519.0
20394.273,47843.917,522.0
20394.273,48342.314,521.0
20394.273,48840.712,520.0
20394.273,49339.11,516.0
20394.273,49837.416,513.0
20394.273,50335.814,512.0
20394.273,50834.211,511.0
20394.273,51332.609,508.0
20394.273,51830.915,509.0
20394.273,52329.312,507.0
20394.273,52827.71,508.0
20394.273,53326.016,503.0
20394.273,53824.413,503.0
20394.273,54322.81,499.0
20394.273,54821.207,494.0
20394.273,55319.513,494.0
20394.273,55817.91,496.0
20394.273,56316.308,494.0
20394.273,56814.705,492.0
20394.273,57313.01,492.0
20394.273,57811.407,491.0
20394.273,58309.804,490.0
20394.273,58808.201,489.0
20394.273,59306.507,484.0
20394.273,59804.903,483.0
20394.273,60303.3,483.0
20394.273,60801.606,484.0
20394.273,61300.002,480.0
20394.273,61798.399,481.0
20394.273,62296.796,480.0
20394.273,62795.101,480.0
20394.273,63293.497,480.0
20394.273,63791.894,478.0
20394.273,64290.29,479.0
20394.273,64788.595,477.0
20394.273,65286.991,478.0
20394.273,65785.388,477.0
20394.273,66283.784,476.0
20394.273,66782.089,474.0
20394.273,67280.485,475.0
20394.273,67778.881,474.0
20394.273,68277.185,477.0
20394.273,68775.581,472.0
20394.273,69273.977,475.0
20394.273,69772.373,476.0
20394.273,70270.678,475.0
20394.273,70769.073,474.0
20394.273,71267.469,472.0
20394.273,71765.865,474.0
20394.273,72264.169,474.0
20394.273,72762.565,472.0
20394.273,73260.96,471.0
20394.273,73759.356,472.0
20394.273,74257.659,474.0
20394.273,74756.055,473.0
20394.273,75254.45,469.0
20394.273,75752.754,475.0
20394.273,76251.149,472.0
20394.273,76749.544,473.0
20394.273,77247.939,474.0
20394.273,77746.243,470.0
20394.273,78244.638,472.0
20394.273,78743.033,470.0
20394.273,79241.428,474.0
20394.273,79739.731,471.0
20394.273,80238.126,472.0
20394.273,80736.52,470.0
20394.273,81234.915,469.0
20394.273,81733.218,464.0
20394.273,82231.613,465.0
20394.273,82730.007,462.0
20394.273,83228.31,463.0
20394.273,83726.704,460.0
20394.273,84225.098,461.0
20394.273,84723.493,462.0
20394.273,85221.795,464.0
20394.273,85720.189,462.0
20394.273,86218.583,460.0
20394.273,86716.977,461.0
20394.273,87215.28,459.0
20394.273,87713.673,458.0
20394.273,88212.067,459.0
20394.273,88710.461,458.0
20394.273,89208.763,460.0
20394.273,89707.157,459.0
20394.273,90205.55,458.0
20394.273,90703.852,455.0
20394.273,91202.245,456.0
20394.273,91700.639,457.0
20394.273,92199.032,456.0
20394.273,92697.334,457.0
20394.273,93195.727,457.0
20394.273,93694.12,454.0
20394.273,94192.513,455.0
20394.273,94690.814,453.0
20394.273,95189.207,454.0
20394.273,95687.599,453.0
20394.273,96185.992,454.0
20394.273,96684.293,451.0
20394.273,97182.686,451.0
20891.73,0.0,1386.0
20891.73,498.399,1377.0
20891.73,996.707,1409.0
20891.73,1495.107,1329.0
20891.73,1993.506,1313.0
20891.73,2491.906,1297.0
20891.73,2990.214,1283.0
20891.73,3488.613,1267.0
20891.73,3987.013,1253.0
20891.73,4485.412,1243.0
20891.73,4983.72,1234.0
20891.73,5482.12,1225.0
20891.73,5980.519,1211.0
20891.73,6478.919,1201.0
20891.73,6977.227,1188.0
20891.73,7475.626,1175.0
20891.73,7974.025,1167.0
20891.73,8472.333,1158.0
20891.73,8970.733,1152.0
20891.73,9469.132,1144.0
20891.73,9967.532,1147.0
20891.73,10465.839,1158.0
20891.73,10964.239,1136.0
20891.73,11462.638,1142.0
20891.73,11961.038,1146.0
20891.73,12459.346,1178.0
20891.73,12957.745,1164.0
20891.73,13456.144,1163.0
20891.73,13954.544,1121.0
20891.73,14452.851,1102.0
20891.73,14951.251,1020.0
20891.73,15449.65,952.0
20891.73,15947.958,931.0
20891.73,16446.357,886.0
20891.73,16944.756,858.0
20891.73,17443.156,829.0
20891.73,17941.463,795.0
20891.73,18439.863,755.0
20891.73,18938.262,729.0
20891.73,19436.661,709.0
20891.73,19934.969,693.0
20891.73,20433.368,681.0
20891.73,20931.767,671.0
20891.73,21430.166,662.0
20891.73,21928.474,651.0
20891.73,22426.873,641.0
20891.73,22925.272,637.0
20891.73,23423.58,630.0
20891.73,23921.979,628.0
20891.73,24420.378,620.0
20891.73,24918.777,619.0
20891.73,25417.084,611.0
20891.73,25915.483,605.0
20891.73,26413.882,605.0
20891.73,26912.281,594.0
20891.73,27410.589,588.0
20891.73,27908.988,590.0
20891.73,28407.386,589.0
20891.73,28905.785,579.0
20891.73,29404.093,575.0
20891.73,29902.491,566.0
20891.73,30400.89,564.0
20891.73,30899.198,564.0
20891.73,31397.596,561.0
20891.73,31895.995,553.0
20891.73,32394.394,551.0
20891.73,32892.701,550.0
20891.73,33391.1,543.0
20891.73,33889.498,542.0
20891.73,34387.897,536.0
20891.73,34886.204,543.0
20891.73,35384.603,539.0
20891.73,35883.001,527.0
20891.73,36381.4,530.0
20891.73,36879.707,530.0
20891.73,37378.105,536.0
20891.73,37876.503,550.0
20891.73,38374.81,616.0
20891.73,38873.209,654.0
20891.73,39371.607,673.0
20891.73,39870.005,673.0
20891.73,40368.312,672.0
20891.73,40866.71,668.0
20891.73,41365.109,645.0
20891.73,41863.507,631.0
20891.73,42361.813,605.0
20891.73,42860.212,595.0
20891.73,43358.61,577.0
20891.73,43857.008,570.0
20891.73,44355.314,558.0
20891.73,44853.712,563.0
20891.73,45352.11,567.0
20891.73,45850.417,562.0
20891.73,46348.815,564.0
20891.73,46847.213,551.0
20891.73,47345.61,530.0
20891.73,47843.917,524.0
20891.73,48342.314,519.0
20891.73,48840.712,525.0
20891.73,49339.11,518.0
20891.73,49837.416,520.0
20891.73,50335.814,513.0
20891.73,50834.211,510.0
20891.73,51332.609,514.0
20891.73,51830.915,509.0
20891.73,52329.312,511.0
20891.73,52827.71,507.0
20891.73,53326.016,507.0
20891.73,53824.413,506.0
20891.73,54322.81,502.0
20891.73,54821.207,498.0
20891.73,55319.513,496.0
20891.73,55817.91,496.0
20891.73,56316.308,494.0
20891.73,56814.705,492.0
20891.73,57313.01,495.0
20891.73,57811.407,492.0
20891.73,58309.804,489.0
20891.73,58808.201,491.0
20891.73,59306.507,488.0
20891.73,59804.903,484.0
20891.73,60303.3,484.0
20891.73,60801.606,485.0
20891.73,61300.002,483.0
20891.73,61798.399,481.0
20891.73,62296.796,482.0
20891.73,62795.101,481.0
20891.73,63293.497,482.0
20891.73,63791.894,479.0
20891.73,64290.29,481.0
20891.73,64788.595,481.0
20891.73,65286.991,479.0
20891.73,65785.388,477.0
20891.73,66283.784,477.0
20891.73,66782.089,478.0
20891.73,67280.485,475.0
20891.73,67778.881,477.0
20891.73,68277.185,475.0
20891.73,68775.581,476.0
20891.73,69273.977,476.0
20891.73,69772.373,478.0
20891.73,70270.678,473.0
20891.73,70769.073,475.0
20891.73,71267.469,472.0
20891.73,71765.865,473.0
20891.73,72264.169,474.0
20891.73,72762.565,470.0
20891.73,73260.96,472.0
20891.73,73759.356,474.0
20891.73,74257.659,472.0
20891.73,74756.055,473.0
20891.73,75254.45,471.0
20891.73,75752.754,473.0
20891.73,76251.149,474.0
20891.73,76749.544,473.0
20891.73,77247.939,474.0
20891.73,77746.243,473.0
20891.73,78244.638,473.0
20891.73,78743.033,478.0
20891.73,79241.428,471.0
20891.73,79739.731,473.0
20891.73,80238.126,469.0
20891.73,80736.52,467.0
20891.73,81234.915,466.0
20891.73,81733.218,467.0
20891.73,82231.613,465.0
20891.73,82730.007,462.0
20891.73,83228.31,469.0
20891.73,83726.704,464.0
20891.73,84225.098,466.0
20891.73,84723.493,464.0
20891.73,85221.795,462.0
20891.73,85720.189,460.0
20891.73,86218.583,462.0
20891.73,86716.977,463.0
20891.73,87215.28,461.0
20891.73,87713.673,461.0
20891.73,88212.067,458.0
20891.73,88710.461,462.0
20891.73,89208.763,457.0
20891.73,89707.157,458.0
20891.73,90205.55,458.0
20891.73,90703.852,458.0
20891.73,91202.245,455.0
20891.73,91700.639,458.0
20891.73,92199.032,458.0
20891.73,92697.334,456.0
20891.73,93195.727,457.0
20891.73,93694.12,454.0
20891.73,94192.513,454.0
20891.73,94690.814,455.0
20891.73,95189.207,453.0
20891.73,95687.599,454.0
20891.73,96185.992,454.0
20891.73,96684.293,452.0
20891.73,97182.686,452.0
21389.076,0.0,1355.0
21389.076,498.399,1377.0
21389.076,996.707,1342.0
21389.076,1495.107,1327.0
21389.076,1993.506,1301.0
21389.076,2491.906,1289.0
21389.076,2990.214,1271.0
21389.076,3488.613,1263.0
21389.076,3987.013,1253.0
21389.076,4485.412,1243.0
21389.076,4983.72,1225.0
21389.076,5482.12,1219.0
21389.076,5980.519,1207.0
21389.076,6478.919,1204.0
21389.076,6977.227,1184.0
21389.076,7475.626,1169.0
21389.076,7974.025,1161.0
21389.076,8472.333,1154.0
21389.076,8970.733,1157.0
21389.076,9469.132,1167.0
21389.076,9967.532,1158.0
21389.076,10465.839,1150.0
21389.076,10964.239,1150.0
21389.076,11462.638,1167.0
21389.076,11961.038,1171.0
21389.076,12459.346,1201.0
21389.076,12957.745,1180.0
21389.076,13456.144,1175.0
21389.076,13954.544,1149.0
21389.076,14452.851,1106.0
21389.076,14951.251,1118.0
21389.076,15449.65,996.0
21389.076,15947.958,897.0
21389.076,16446.357,867.0
21389.076,16944.756,829.0
21389.076,17443.156,800.0
21389.076,17941.463,786.0
21389.076,18439.863,758.0
21389.076,18938.262,728.0
21389.076,19436.661,702.0
21389.076,19934.969,688.0
21389.076,20433.368,675.0
21389.076,20931.767,667.0
21389.076,21430.166,656.0
21389.076,21928.474,650.0
21389.076,22426.873,641.0
21389.076,22925.272,632.0
21389.076,23423.58,628.0
21389.076,23921.979,624.0
21389.076,24420.378,614.0
21389.076,24918.777,619.0
21389.076,25417.084,609.0
21389.076,25915.483,603.0
21389.076,26413.882,599.0
21389.076,26912.281,599.0
21389.076,27410.589,591.0
21389.076,27908.988,586.0
21389.076,28407.386,583.0
21389.076,28905.785,580.0
21389.076,29404.093,578.0
21389.076,29902.491,570.0
21389.076,30400.89,569.0
21389.076,30899.198,562.0
21389.076,31397.596,559.0
21389.076,31895.995,552.0
21389.076,32394.394,547.0
21389.076,32892.701,547.0
21389.076,33391.1,548.0
21389.076,33889.498,542.0
21389.076,34387.897,540.0
21389.076,34886.204,541.0
21389.076,35384.603,539.0
21389.076,35883.001,534.0
21389.076,36381.4,532.0
21389.076,36879.707,532.0
21389.076,37378.105,541.0
21389.076,37876.503,562.0
21389.076,38374.81,592.0
21389.076,38873.209,647.0
21389.076,39371.607,665.0
21389.076,39870.005,673.0
21389.076,40368.312,666.0
21389.076,40866.71,655.0
21389.076,41365.109,650.0
21389.076,41863.507,640.0
21389.076,42361.813,614.0
21389.076,42860.212,597.0
21389.076,43358.61,586.0
21389.076,43857.008,574.0
21389.076,44355.314,567.0
21389.076,44853.712,554.0
21389.076,45352.11,559.0
21389.076,45850.417,548.0
21389.076,46348.815,560.0
21389.076,46847.213,555.0
21389.076,47345.61,544.0
21389.076,47843.917,536.0
21389.076,48342.314,526.0
21389.076,48840.712,523.0
21389.076,49339.11,519.0
21389.076,49837.416,519.0
21389.076,50335.814,516.0
21389.076,50834.211,515.0
21389.076,51332.609,510.0
21389.076,51830.915,509.0
21389.076,52329.312,512.0
21389.076,52827.71,505.0
21389.076,53326.016,509.0
21389.076,53824.413,505.0
21389.076,54322.81,503.0
21389.076,54821.207,501.0
21389.076,55319.513,498.0
21389.076,55817.91,497.0
21389.076,56316.308,497.0
21389.076,56814.705,494.0
21389.076,57313.01,494.0
21389.076,57811.407,492.0
21389.076,58309.804,490.0
21389.076,58808.201,490.0
21389.076,59306.507,489.0
21389.076,59804.903,486.0
21389.076,60303.3,485.0
21389.076,60801.606,485.0
21389.076,61300.002,486.0
21389.076,61798.399,484.0
21389.076,62296.796,483.0
21389.076,62795.101,482.0
21389.076,63293.497,480.0
21389.076,63791.894,479.0
21389.076,64290.29,481.0
21389.076,64788.595,479.0
21389.076,65286.991,483.0
21389.076,65785.388,478.0
21389.076,66283.784,477.0
21389.076,66782.089,477.0
21389.076,67280.485,476.0
